"V1" "V2" "V3" "V4" "V5"
"89" 0.628540265870302 0.244333175451654 0.471440376767558 0.502917486062047 0.563715587950055
"90" 0.799049663873277 0.452026524122065 0.280318978565091 0.352252602735407 0.563715587950055
"91" 0.519310332903042 0.630590703024562 0.357526134458233 0.38445748719898 0.640939925960689
"92" 0.814682191466612 0.120880979768591 0.650900106799475 0.669596112637717 0.640939925960689
"93" 0.834671246345406 0.426517355707423 0.392999062226832 0.433166170808492 0.384592384691401
"94" 0.484726901020699 0.294032072535354 0.381190913484175 0.685504197475221 0.640939925960689
"95" 0.813837842686016 0.187495771026456 0.554145420288418 0.494588279505322 0.640939925960689
"96" 0.714376078671024 0.0784897489681305 0.568863605639347 0.587636810188997 0.73275810586375
"97" 0.645241686796411 0.490933080722647 0.497961240750522 0.471943911276 0.73275810586375
"98" 0.741257372837927 0.246058596657419 0.746916377263169 0.803066876227412 0.73275810586375
"99" 0.234610600320934 0.206949049326747 0.528335963427816 0.286624733000162 0.640939925960689
"100" 0.65617632248445 0.484234386629677 0.246116652866882 0.191166593190184 0.081870768373889
"101" 0.604419556856075 0.250998037756276 0.266540760803622 0.12075339507938 0.111927615006035
"102" 0.386420427047098 0.487042425062589 0.301110956246304 0.326755211527999 0.640939925960689
"103" 0.882219896268859 0.466235875228365 0.592793257873062 0.413967531974687 0.640939925960689
"104" 0.753693343217823 0.586034237769808 0.271544626500466 0.515352226123095 0.177219627991092
"105" 0.801928022585179 0.197374653224169 0.383989787451273 0.66305545322235 0.563715587950055
"106" 0.438702163144114 0.770451316056567 0.199405858321213 0.313174392025569 0.292028955693125
"107" 0.944070546926517 0.209418769876176 0.291153474103514 0.512378593544957 1
"108" 0.677510278928585 0.422694363624061 0.351213482818071 0.471234035781979 0.21292190087456
"109" 0.549515230130645 0.666790716557277 0.24670851235764 0.35576608165278 0.640939925960689
"110" 0.879243470893221 0.646220989241491 0.312740245219357 0.557383309260936 0.73275810586375
"111" 0.659568144668577 0.301711888490426 0.541010687350405 0.560970171119156 0.73275810586375
"112" 0.241957908425905 0.579741525137019 0.539813694879475 1 0.292028955693125
"113" 0.147705014720706 0.678192029230665 0.030173719130122 0.299487997454555 0
"114" 0.700298639283383 0.198085120779484 0.317257609690496 0.587110125699449 0.640939925960689
"115" 0.801328080144227 0.407334731713918 0.292030841696575 0.427868951214201 0.73275810586375
"116" 0.755458337831035 0.627342851343122 0.295549033399989 0.470808456634 0.640939925960689
"117" 0.388446107171424 0.471378307057311 0.323951789077789 0.447106513678382 0.384592384691401
"118" 0.59812302858536 0.468739427566141 0.485361250071458 0.535240140333072 0.73275810586375
"119" 0.662511556190318 0.197949793626091 0.727161674991448 0.293600235595423 0.640939925960689
"120" 0.737749357128261 0.13752621963597 0.477786565461886 0.630400014351205 0.846894191258811
"121" 0.799049663873277 0.280837675079505 0.487704764525026 0.408980310258528 0.846894191258811
"122" 0.756400196611746 0.338419378848366 0.643122640606054 0.240368371014559 0.640939925960689
"123" 0.736464360107286 0.291934501657758 0.671664770676871 0.368003259082601 0.73275810586375
"124" 0.416160638868064 0.595270315988903 0.29026588387494 0.348280582687302 0.563715587950055
"125" 0.167203878075049 0.580688815210772 0.639149205985916 0.395919340652509 0.640939925960689
"126" 0.522517407827267 0.0556871236213546 0.647373679927548 0.263000748076192 0.563715587950055
"127" 0.599447265583684 0.67565464510454 0.264598599132503 0.515071560410506 0.563715587950055
"128" 0.684701551823366 0.251877664253333 0.500524907371347 0.578689467688303 0.73275810586375
"129" 0.28980813518874 0.374923878476216 0.548400105406953 0.570228977685127 0.563715587950055
"130" 0.510033391784519 0.419717166249408 0.275397474659603 0.469108729136616 0.563715587950055
"131" 0.738918129686417 0.279247581027133 0.299473416833845 0.635921532439173 0.73275810586375
"132" 0.877013584591854 0.415589688070911 0.247068038160525 0.634280970394602 0.640939925960689
"133" 0.389358202093672 0.401989309154882 0.542802792904607 0.646341452578273 0.640939925960689
"134" 0.735997257869649 0.362101630692198 0.184629564709351 0.354289981223151 0.292028955693125
"135" 0.527121522780982 0.451992692333717 0.676138662593438 0.646784439038496 0.846894191258811
"136" 0.496659505620725 0.339332837133771 0.370398331157536 0.554111460374135 0.336323643338005
"137" 0.649406835237817 0.14341295080858 0.351130118636019 0.428726781089236 0.563715587950055
"138" 0.537001253961424 0.556465254753366 0.409670497359794 0.508968079140661 0.73275810586375
"139" 0.487150984305851 0.399012111780229 0.541166313393914 0.643481842144827 0.640939925960689
"140" 0.456655182526127 0.204885310237499 0.642860499661881 0.854929178092127 0.640939925960689
"141" 0.36123763592022 0.639860613032005 0.181312742314343 0.476667706762126 0.0532930111665179
"142" 0.392400938374894 0.330265917856418 0.822706613509796 0.279949400402223 0.563715587950055
"143" 0.0373660560907616 0.514784491508221 0.253595233780583 0.44520950798265 0.14364014370005
"144" 0.195282575630596 0.32312741051492 0.332339025394453 0 0.21292190087456
"145" 0.402774206877717 0.525069355166114 0.319685795734397 0.394610231823873 0.73275810586375
"146" 0.709867008487383 0.55842749847757 0.510659225077891 0.423216942674901 0.292028955693125
"147" 0.822899933950381 0.473611205088301 0.327741235780471 0.347278367049524 0.640939925960689
"148" 0.645579136123796 0.53467758305704 0.133239770854861 0.409295607985793 0.292028955693125
"149" 0.805290471458004 0.624805467216997 0.433866063147014 0.537019837738484 0.640939925960689
"150" 0.418518401205216 0.422288382163881 0.0847015837896319 0.380903882805061 0.177219627991092
"151" 0.356131480743413 0.204952973814196 0.471566166527862 0.575904997772807 0.563715587950055
"152" 0.487572807363631 0.378002571215914 0.322489059333898 0.531009366062362 0.846894191258811
"153" 0.612951252786437 0.380945936802219 0.107221048572881 0.363384806602906 0.0260451617196318
"154" 0.28951595751868 0.35313620677989 0.632284288188666 0.665032630962119 0.73275810586375
"155" 0.339484149599631 0.410075106570133 0.514197191415959 0.527133415585295 0.640939925960689
"156" 0.381565518199276 0.529399824074701 0.307759828832805 0.471234035781979 0.496835654181583
"157" 0.327689090972831 0.554942824277691 0.22897739773487 0.335779963821155 0.251061061540062
"158" 0.571242133522786 0.212260640097435 0.271522905394517 0.500545677858901 0.73275810586375
"159" 0.513867884525036 0.913559780770012 0.115505699154548 0.312576528722623 0.336323643338005
"160" 0.797012910128317 0.578794235063265 0.262940232114959 0.360161324538143 0.640939925960689
"161" 0.753458108139864 0.259794302726842 0.52640296682089 0.638415380639646 0.496835654181583
"162" 0.704789912880174 0.172745111306584 0.396508694835476 0.640814782309967 0.640939925960689
"163" 0.516320831472815 0.33307395628933 0.796265751677729 0.780482319147514 0.640939925960689
"164" 0.47201319522181 0.424690439136613 0.253286417614158 0.336230936203466 0.563715587950055
"165" 0.232420105049361 0.617802287028892 0.180058166243682 0.570088834403369 0.43769913293359
"166" 0.71692336726666 0.483693078016104 0.292097512700559 0.404912777963751 0.384592384691401
"167" 0.563398242341231 0.313248528317207 0.312319375424155 0.429833985272854 0.563715587950055
"168" 0.348142842535953 0.473509709723256 0.441446226851384 0.405705934860001 0.73275810586375
"169" 0.174729314540689 0.437715677650721 0.704636753935051 0.228340119294644 0.640939925960689
"170" 0.327392455393573 0.560558901143514 0.209533099046933 0.349165085564305 0.336323643338005
"171" 0.760053377514968 0.222004195141755 0.34664095845707 0.430809014079953 0.563715587950055
"172" 0.277468985923896 0.40689491846539 0.733991457020725 0.581485085716514 0.640939925960689
"173" 0.693061042557965 0.202043440016239 0.266724400366063 0.419799949962945 0.292028955693125
"174" 0.680019096657821 0.167365856959199 0.649399217712341 0.417262207029712 0.73275810586375
"175" 0.575829364642233 0.343595642465661 0.375671910171023 0.488286479642322 0.640939925960689
"176" 0.386319186359086 0.403714730360647 0.57929677332385 0.524240506809413 0.640939925960689
"177" 0.711831468126648 0.385851546112727 0.464114413075866 0.711981963361835 0.496835654181583
"178" 0.574845662786523 0.26104607889573 0.318883274898341 0.370385398361883 0.384592384691401
"179" 0.538185190166794 0.265748697476149 0.448498161424561 0.561592848900437 0.73275810586375
"180" 0.463747703359762 0.592022464307463 0.511504778437086 0.582815746241203 0.73275810586375
"181" 0.410224910815886 0.795047026185804 0.297917222650883 0.395319027763537 0.640939925960689
"182" 0.723884179366074 0.300663103051627 0.57329998949498 0.404046868346216 0.640939925960689
"183" 0.613839375068067 0.543270857297517 0.481350557701306 0.42929925371013 0.640939925960689
"184" 0.359634578034794 0.378949861289668 0.393124580461585 0.378290423702563 0.496835654181583
"185" 0.580425207515605 0.152750524392719 0.321201172684913 0.460252413941438 0.640939925960689
"186" 0.603977165327133 0.62636172948102 0.232720094253466 0.413034373260119 0.177219627991092
"187" 0.44719544629245 0.504296637120238 0.787654609563998 0.424467089963451 0.563715587950055
"188" 0.769033054373824 0.207118208268489 0.284727391419186 0.532202904291256 0.73275810586375
"189" 0.730515559517078 0.580215170173895 0.212894809706209 0.440693134809867 0.563715587950055
"190" 0.792585931511797 0.324582177413898 0.412008704908566 0.378201702319648 0.640939925960689
"191" 0.55568780300884 0.128493132146965 0.602438792266874 0.768992255554888 0.640939925960689
"192" 0.744067458900243 0.449353812842547 0.462705388379227 0.588259768106113 0.846894191258811
"193" 0.877013584591854 0.194465119426213 0.412201738256953 0.581010463689666 0.73275810586375
"194" 0.438805564407354 0.357669666418567 0.785261048076539 0.974449874369747 0.846894191258811
"195" 0.865279105066747 0.537823939373435 0.306719711880647 0.771979618474417 0.640939925960689
"196" 0.628763689641758 0.597943027268421 0.335546771260539 0.433819148813239 0.563715587950055
"197" 0.220358961557856 0.435787265714866 0.838727514657688 0.571397933492694 0.846894191258811
"198" 0.870089445917836 0.234758779349076 0.740581220883605 0.609308431181276 0.73275810586375
"199" 0.769033054373824 0.414337911902023 0.239882555733065 0.461390806535203 0.251061061540062
"200" 0.860232496752474 0.400128560795724 0.415077362321665 0.476585990682569 0.846894191258811
"201" 0.651435704267574 0.360951349888355 0.379573104255559 0.530788564169865 1
"202" 0.555037326441866 0.397997158129779 0.488349238965856 0.481115197284262 0.43769913293359
"203" 0.663984599558171 0.155592394613979 0.314619600474125 0.757504910924094 0.384592384691401
"204" 0.624856726948921 0.24321672643616 0.428189556976732 0.37242366479537 0.251061061540062
"205" 0.516107434620811 0.586271060288247 0.466732832027396 0.592611984049445 0.73275810586375
"206" 0.882219896268859 0.37282630759862 0.337067442436976 0.539407295917448 0.563715587950055
"207" 0.691340985387355 0.547296840110968 0.334052186685573 0.407405953660706 0.336323643338005
"208" 0.697079261287907 0.153088842276203 0.709458004444006 0.476606418805942 0.640939925960689
"209" 0.406956095092036 0.381047432167264 0.389630225171633 0.482885665103321 0.640939925960689
"210" 0.550488814818153 0.343697137830706 0.426691961870123 0.298838383269909 0.563715587950055
"211" 0.418620963483156 0.0914473239055416 0.677263957218324 0.652017256536418 0.496835654181583
"212" 0.45832218063764 0.696393531362068 0.249896187462247 0.431651310803335 0.640939925960689
"213" 0.819633637022809 0.244164016509913 0.553827431262159 0.522733061046716 0.563715587950055
"214" 0.451349115516121 0.542289735435415 0.207125892396466 0.524065563612478 0.496835654181583
"215" 0.754869862794762 0.322247784017863 0.392283996569822 0.524218636512676 0.384592384691401
"216" 0.783160919582091 0.406590432370255 0.270122988679481 0.329182407321488 0.73275810586375
"217" 0.464374492534665 0.697103998917383 0.3248975662981 0.4556974866539 0.563715587950055
"218" 0.449375252856935 0.894478652141552 0.102872826792356 0.335997062314675 0.292028955693125
"219" 0.170267094084055 0.44989512145612 0.435524523668512 0.437518058514383 0.496835654181583
"220" 0.419339018241653 0.375228364571351 0.206203175020582 0.0845145046867225 0.0260451617196318
"221" 0.680247299626726 0.322619933689695 0.529770552254855 0.423406215119683 0.640939925960689
"222" 0.775908550775238 0.373807429460721 0.629432903861059 0.380547734730924 0.563715587950055
"223" 0.826898124410626 0.387881453413627 0.873927114396677 0.321140702192476 0.640939925960689
"224" 0.251436100753589 0.347249475607281 0.654222273314592 0.104104323627073 0.640939925960689
"225" 0.47547407873027 0.21865484809527 0.471580144590145 0.372898943701306 0.73275810586375
"226" 0.0867645379293778 0.542864875837337 0.393915813948366 0.131474914820841 0.14364014370005
"227" 0.930608453689114 0.134718181203058 0.53750407115335 0.484660633407017 0.846894191258811
"228" 0.589093227501172 0.153427160159686 0.380560684467494 0.471761302924086 0.846894191258811
"229" 0.907168944363757 0.322078625076121 0.267870280074597 0.50862580339519 0.43769913293359
"230" 0.579987136192945 0.411394546315718 0.347494152191719 0.491284218474061 0.73275810586375
"231" 0.502170088096167 0.363827051897963 0.307183088555613 0.462511037633917 0.21292190087456
"232" 0.391386278935129 0.433419040530483 0.158480159045095 0.405705934860001 0.177219627991092
"233" 0.217991509813229 0.31886460518303 0.716537224541903 0.70884112678873 0.846894191258811
"234" 0.437254998760364 0.109006022058326 0.657066083130004 0.737511857105499 0.640939925960689
"235" 0.698228548273238 0.410785574125448 0.383344914672145 0.4190282523802 0.73275810586375
"236" 0.407364461664446 0.157250152243048 0.851076914698656 0.180698602128175 0.640939925960689
"237" 0.333430981953901 0.545503755328507 0.459552324024876 0.780545456169937 0.336323643338005
"238" 0.583274584331151 0.295385344069287 0.519405883909729 0.745332446766544 0.73275810586375
"239" 0.236707642476749 0.477569524325056 0.412935716899194 0.229974055843967 0.43769913293359
"240" 0.845278435278064 0.422965017930848 0.917367262442158 0.908409869392169 0.640939925960689
"241" 0.828232337290397 0.389065566005819 0.467899758537157 0.367059659075473 0.640939925960689
"242" 0.295463612448305 0.418025576831991 0.152735001732117 0.244736872071965 0.496835654181583
"243" 0.450102282146537 0.333141619866026 0.480047244362174 0.781271942548425 0.563715587950055
"244" 0.51461417473157 0.296061979836254 0.364808039668794 0.670566335510418 0.563715587950055
"245" 0.337100823438575 0.1825563299276 0.553652609672151 0.671510901966145 0.640939925960689
"246" 0.484516223732279 0.22738344948914 0.335523397876212 0.379249333637779 0.640939925960689
"247" 0.412577034896614 0.429020908045199 0.375365060992311 0.435454270334458 0.640939925960689
"248" 0.58733519690668 0.595608633872386 0.280187389032901 0.388641354999517 0.43769913293359
"249" 0.88321286341282 0.390993977941674 0.321235644326253 0.500651390529082 0.563715587950055
"250" 0.412679351765661 0.251167196698018 0.209828058743353 0.344939803570986 0.336323643338005
"251" 0.623072769924631 0.522193653156506 0.278489417922272 0.369175797390781 0.563715587950055
"252" 0.211091252991466 0.320454699235401 0.126907941545437 0.33978206285623 0.177219627991092
"253" 0.327689090972831 0.333344610596116 0.336564145337294 0.495427236591725 0.43769913293359
"254" 0.700298639283383 0.177786047770485 0.384523448540108 0.739295114818603 0.640939925960689
"255" 0.689163996276811 0.394546315718249 0.630984564660647 0.671105931301742 0.846894191258811
"256" 0.474424813644229 0.385174910345761 0.166826840453168 0.84554559794556 0.0532930111665179
"257" 0.719357373944114 0.333513769537858 0.289622935199767 0.520706421795888 0.640939925960689
"258" 0.668522648970617 0.438155490899249 0.740132666934919 0.939221482916798 0.846894191258811
"259" 0.569060754274061 0.313045537587117 0.14855217026949 0.287403280823006 0.0260451617196318
"260" 0.134025530817253 0.662257256918601 0.0589515520712871 0.324812936453531 0
"261" 0.709520504536286 0.0336287976182421 0.823362018001958 0.422101278346948 0.73275810586375
"262" 0.940761455976982 0.390993977941674 0.335406540733011 0.707787830861036 0.73275810586375
"263" 0.488100187685972 0.459198863251911 0.598849031469838 0.385693876118749 0.640939925960689
"264" 0.323440676617461 0 0.959438013485991 0.739176089181391 0.73275810586375
"265" 0.560245977420444 0.12900060897219 0.254650242621086 0.420968529654774 0.496835654181583
"266" 0.53969284410755 0.676094458353068 0.391193851012147 0.560601438730501 0.640939925960689
"267" 0.659228749463363 0.305771703092225 0.338028058924036 0.638544171222119 0.73275810586375
"268" 0.929089237559806 0.658400433046891 0.305838846754384 0.570042126225887 0.563715587950055
"269" 0.493485920996305 0.362575275729075 0.496683149314173 0.637180198185529 0.640939925960689
"270" 0.536570873180344 0.614317612829014 0.258250563815465 0.398088401586768 0.384592384691401
"271" 0.308775045374162 0.24301373570607 0.14317556978359 0.536685798776103 0.336323643338005
"272" 0.75239983403032 0.256208133161919 0.45926388901666 0.794962891537331 0.21292190087456
"273" 0.937710997178073 0.239156911834359 0.400097726870157 0.484619303788833 0.563715587950055
"274" 0.339484149599631 0.273563840584613 0.712577924600482 0.576965562501398 0.73275810586375
"275" 0.493485920996305 0.31866161445294 0.267124214020931 0.461170972165719 0.640939925960689
"276" 0.716691684749772 0.580790310575817 0.258764511334959 0.54128729857616 0.43769913293359
"277" 0.70709636422243 0.636240611678733 0.348870602033104 0.458319405723298 0.0532930111665179
"278" 0.655159697640129 0.321131335002368 0.215285614629453 0.399861457818942 0.177219627991092
"279" 0.841737483559834 0.248392990053454 0.622606813023964 0.679059187312999 0.563715587950055
"280" 0.475159252366514 0.628459300358617 0.444828951501914 0.567873639264162 0.563715587950055
"281" 0.268471587720031 0.616212192976521 0.215848410350344 0.36064562946646 0.336323643338005
"282" 0.669544879195459 0.361627985655322 0.642860499661881 0.513476070044045 0.563715587950055
"283" 0.292146784134065 1 0.156664490781914 0.37242366479537 0.336323643338005
"284" 0.38065627708412 0.281818796941606 0.274797792641959 0.386734855778013 0.292028955693125
"285" 0.36023560386199 0.623655186413154 0.275899332305584 0.421496917042087 0.177219627991092
"286" 0.812993790794676 0.228093917044455 0.194846711067653 0.401822539916794 0.496835654181583
"287" 0.24693189699648 0.510115704716151 0.249694650186895 0.320846448543362 0.43769913293359
"288" 0.171381911245209 0.287401042019081 0.37915375680658 0.333629328984532 0.496835654181583
"289" 0.616950350884169 0.586778537113472 0.209950137066838 0.439200599639907 0.292028955693125
"290" 0.903159507357756 0.490188781378984 0.492618465063521 0.802382511396334 0.496835654181583
"291" 0.480201300078935 0.158366601258543 0.38106729940653 0.639188480695385 0.292028955693125
"292" 0.651886793898407 0.537417957913255 0.319949645510469 0.459354992096127 0.846894191258811
"293" 0.405119276544189 0.379152852019758 0.413193423121571 0.487476801936675 0.21292190087456
"294" 0.4964478061048 0.195750727383449 0.348787475154873 0.424391259713436 0.563715587950055
"295" 0.29321939504393 0.298667027539076 0 0.631903877753217 0.0260451617196318
"296" 0.700528758591812 0.723255971310644 0.349761774594249 0.48557050446171 0.640939925960689
"297" 0.648505658389108 0.216591109006022 0.860923500080286 0.694767923364028 0.563715587950055
"298" 0.537324089050902 0.405541646931457 0.37841427477899 0.33775302883329 0.563715587950055
"299" 0.856178314824284 0.373739765884025 0.628831761789758 0.807121618513659 0.640939925960689
"300" 0.634691895258411 0.662121929765207 0.21580746875286 0.367933319040072 0.43769913293359
"301" 0.445535929566396 0.300460112321537 0.342258542003652 0.377829195562874 0.640939925960689
"302" 0.522303472652019 0.48680560254415 0.43854600528136 0.778244645465682 0.640939925960689
"303" 0.508118383445856 0.162967724473916 0.412871304143403 0.804111009355074 0.43769913293359
"304" 0.236612284451645 0.365856959198863 0.510155388678794 0.55119575903207 0.640939925960689
"305" 0.339583504270075 0.573820962176061 0.340305148648606 0.594109057786301 0.640939925960689
"306" 0.7797103474996 0.58031666553894 0.351011041636551 0.491075625821572 0.384592384691401
"307" 0.857897431525 0.141213884565938 0.44658026731068 0.446362742671478 0.640939925960689
"308" 0.511949891291951 0.269470194194465 0.372449775098847 0.735762750111477 0.563715587950055
"309" 0.485780557502655 0.379355842749848 0.145091940477405 0.0949854312998224 0.640939925960689
"310" 0.535925443388709 0.561404695852223 0.472979390634425 0.497571150792117 1
"311" 0.796653662077978 0.410582583395358 0.204117583423412 0.309771799117077 0.384592384691401
"312" 0.637269007419972 0.747919345016578 0.362763938769317 0.476381742312138 0.563715587950055
"313" 0.558942776856702 0.330705731104946 0.470839698905831 0.635100769607072 0.73275810586375
"314" 0.395345796132723 0.254685702686244 0.479537934353683 0.433051002756274 0.640939925960689
"315" 0.75122451805408 0.37485621489952 0.279902344405309 0.373163127389908 0.640939925960689
"316" 0.321861713627014 0.368259016171595 0.255354248836744 0.379498155025726 0.640939925960689
"317" 0.122423798544691 0.76124906962582 0.303606795371795 0.375244865669651 0.384592384691401
"318" 0.522410437912845 0.113065836660126 0.34789735623077 0.451625273906284 0.292028955693125
"319" 0.789718729571307 0.342039380201638 0.779334353993357 0.491638969054237 0.640939925960689
